"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"2985281";"Bradley compr. pellic. 6 x 28 (24+4)";"http://www.cbip.be/fr/contents/jump?amppid=125302";"http://www.cbip.be/fr/contents/jump?amppid=125302&view=pvt"
"1184449";"Brevibloc sol. inj./perf. i.v. [amp.] 5 x 100 mg / 10 ml";"http://www.cbip.be/fr/contents/jump?amppid=15511";"http://www.cbip.be/fr/contents/jump?amppid=15511&view=pvt"
"1461805";"Brexine compr. efferv. (séc.) Dryfiz 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=21550";"http://www.cbip.be/fr/contents/jump?amppid=21550&view=pvt"
"0382663";"Brexine compr. (séc.) 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=8003";"http://www.cbip.be/fr/contents/jump?amppid=8003&view=pvt"
"2993343";"Bromazepam EG compr. (séc.) 60 x 6 mg";"http://www.cbip.be/fr/contents/jump?amppid=70706";"http://www.cbip.be/fr/contents/jump?amppid=70706&view=pvt"
"0090332";"Bromhexine EG compr. (séc.) 50 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=3855";"http://www.cbip.be/fr/contents/jump?amppid=3855&view=pvt"
"3262821";"Bronchostop Duo 0,04/0,276 sirop sol. 120 ml";"http://www.cbip.be/fr/contents/jump?amppid=128082";"http://www.cbip.be/fr/contents/jump?amppid=128082&view=pvt"
"3262813";"Bronchostop Duo 0,04/0,276 sirop sol. 200 ml";"http://www.cbip.be/fr/contents/jump?amppid=128108";"http://www.cbip.be/fr/contents/jump?amppid=128108&view=pvt"
"3763117";"Bronchostop Duo 51,1/4,5 past. 20 x";"http://www.cbip.be/fr/contents/jump?amppid=167361";"http://www.cbip.be/fr/contents/jump?amppid=167361&view=pvt"
"0609529";"Broncho-Vaxom gél. Enfant 30 x";"http://www.cbip.be/fr/contents/jump?amppid=9696";"http://www.cbip.be/fr/contents/jump?amppid=9696&view=pvt"
"0609537";"Broncho-Vaxom gél. Adulte 30 x";"http://www.cbip.be/fr/contents/jump?amppid=9704";"http://www.cbip.be/fr/contents/jump?amppid=9704&view=pvt"
"2789535";"Brufen gran. efferv. (sachet) 20 x 600 mg";"http://www.cbip.be/fr/contents/jump?amppid=67645";"http://www.cbip.be/fr/contents/jump?amppid=67645&view=pvt"
"3706942";"Bronchosedal Mucus 20 mg / 1 ml sirop sol. Miel & Citron 300 ml 100 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=157651";"http://www.cbip.be/fr/contents/jump?amppid=157651&view=pvt"
"2921120";"Bronchosedal Mucus 20 mg / 1 ml sirop sol. Menthol 150 ml 100 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=65359";"http://www.cbip.be/fr/contents/jump?amppid=65359&view=pvt"
"0867556";"Brufen compr. pellic. Forte 30 x 600 mg";"http://www.cbip.be/fr/contents/jump?amppid=12419";"http://www.cbip.be/fr/contents/jump?amppid=12419&view=pvt"
"2639763";"Brufen compr. pellic. Forte 60 x 600 mg";"http://www.cbip.be/fr/contents/jump?amppid=51557";"http://www.cbip.be/fr/contents/jump?amppid=51557&view=pvt"
"4286977";"Brufen sirop susp. 200 ml 200 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=178509";"http://www.cbip.be/fr/contents/jump?amppid=178509&view=pvt"
"3691003";"Buccoverso 5/1 compr. à sucer orophar. 36 x";"http://www.cbip.be/fr/contents/jump?amppid=154898";"http://www.cbip.be/fr/contents/jump?amppid=154898&view=pvt"
"3254190";"Budenofalk mousse rect. 14 dos. 2 mg / 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=130138";"http://www.cbip.be/fr/contents/jump?amppid=130138&view=pvt"
"3816550";"Budesonide EG 0,25 mg / 1 ml susp. inhal. nébul. (unidose) 20 x 0,5 mg / 2 ml";"http://www.cbip.be/fr/contents/jump?amppid=163634";"http://www.cbip.be/fr/contents/jump?amppid=163634&view=pvt"
"3816543";"Budesonide EG 0,25 mg / 1 ml susp. inhal. nébul. (unidose) 60 x 0,5 mg / 2 ml";"http://www.cbip.be/fr/contents/jump?amppid=163642";"http://www.cbip.be/fr/contents/jump?amppid=163642&view=pvt"
"3814670";"Budesonide EG 0,5 mg / 1 ml susp. inhal. nébul. (unidose) 20 x 1 mg / 2 ml";"http://www.cbip.be/fr/contents/jump?amppid=163659";"http://www.cbip.be/fr/contents/jump?amppid=163659&view=pvt"
"3814662";"Budesonide EG 0,5 mg / 1 ml susp. inhal. nébul. (unidose) 60 x 1 mg / 2 ml";"http://www.cbip.be/fr/contents/jump?amppid=163667";"http://www.cbip.be/fr/contents/jump?amppid=163667&view=pvt"
"2224269";"Budesonide poudre inhal. Easyhaler 200 dos. 200 µg / 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=37002";"http://www.cbip.be/fr/contents/jump?amppid=37002&view=pvt"
"3172467";"Bufomix 160/4,5 poudre inhal. Easyhaler 1 x 120 dos.";"http://www.cbip.be/fr/contents/jump?amppid=109819";"http://www.cbip.be/fr/contents/jump?amppid=109819&view=pvt"
"3789872";"Bufomix 160/4,5 poudre inhal. Easyhaler 3 x 120 dos.";"http://www.cbip.be/fr/contents/jump?amppid=159343";"http://www.cbip.be/fr/contents/jump?amppid=159343&view=pvt"
"3789880";"Bufomix 320/9 poudre inhal. Easyhaler 3 x 60 dos.";"http://www.cbip.be/fr/contents/jump?amppid=159350";"http://www.cbip.be/fr/contents/jump?amppid=159350&view=pvt"
"3550662";"Bupropion Sandoz compr. lib. modif. 30 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=171561";"http://www.cbip.be/fr/contents/jump?amppid=171561&view=pvt"
"3551132";"Bupropion Sandoz compr. lib. modif. 90 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=171579";"http://www.cbip.be/fr/contents/jump?amppid=171579&view=pvt"
"4135745";"Bupropion Teva compr. lib. modif. 90 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=173179";"http://www.cbip.be/fr/contents/jump?amppid=173179&view=pvt"
"0675850";"Burinex sol. inj. i.m./i.v. [amp.] 5 x 2 mg / 4 ml";"http://www.cbip.be/fr/contents/jump?amppid=10504";"http://www.cbip.be/fr/contents/jump?amppid=10504&view=pvt"
"4135737";"Bupropion Teva compr. lib. modif. 30 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=173161";"http://www.cbip.be/fr/contents/jump?amppid=173161&view=pvt"
"3605656";"Buscopan compr. pellic. Forte 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=76604";"http://www.cbip.be/fr/contents/jump?amppid=76604&view=pvt"
"4282539";"Buscopan compr. pellic. Forte 50 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=177485";"http://www.cbip.be/fr/contents/jump?amppid=177485&view=pvt"
"0027771";"Buscopan sol. inj. i.m./i.v./s.c. [amp.] 6 x 20 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=695";"http://www.cbip.be/fr/contents/jump?amppid=695&view=pvt"
"0104745";"Buscopan compr. enr. 50 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=4671";"http://www.cbip.be/fr/contents/jump?amppid=4671&view=pvt"
"1284470";"Cacit Vitamine D3 1000/880 gran. efferv. (sachet) 30 x";"http://www.cbip.be/fr/contents/jump?amppid=17111";"http://www.cbip.be/fr/contents/jump?amppid=17111&view=pvt"
"3621091";"Cacit Vitamine D3 1000/880 gran. efferv. (sachet) 90 x";"http://www.cbip.be/fr/contents/jump?amppid=156422";"http://www.cbip.be/fr/contents/jump?amppid=156422&view=pvt"
"1284462";"Cacit Vitamine D3 500/440 gran. efferv. (sachet) 30 x";"http://www.cbip.be/fr/contents/jump?amppid=17103";"http://www.cbip.be/fr/contents/jump?amppid=17103&view=pvt"
"0298737";"Cafeine Sterop sol. perf. i.v. [amp.] 10 x 250 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=68403";"http://www.cbip.be/fr/contents/jump?amppid=68403&view=pvt"
"0028118";"Cafergot 1/100 compr. (séc.) 100 x";"http://www.cbip.be/fr/contents/jump?amppid=703";"http://www.cbip.be/fr/contents/jump?amppid=703&view=pvt"
"0825547";"Calmday compr. enr. 30 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=11486";"http://www.cbip.be/fr/contents/jump?amppid=11486&view=pvt"
"0867572";"Calmday compr. enr. 60 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=12427";"http://www.cbip.be/fr/contents/jump?amppid=12427&view=pvt"
"1741487";"Campral compr. gastro-résist. 168 x 333 mg";"http://www.cbip.be/fr/contents/jump?amppid=29538";"http://www.cbip.be/fr/contents/jump?amppid=29538&view=pvt"
"1310374";"Campto sol. perf. à diluer i.v. [flac.] 1 x 100 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=17814";"http://www.cbip.be/fr/contents/jump?amppid=17814&view=pvt"
"2493328";"Campto sol. perf. à diluer i.v. [flac.] 1 x 300 mg / 15 ml";"http://www.cbip.be/fr/contents/jump?amppid=45450";"http://www.cbip.be/fr/contents/jump?amppid=45450&view=pvt"
"2898278";"Candesartan EG compr. (séc.) 28 x 16 mg";"http://www.cbip.be/fr/contents/jump?amppid=64451";"http://www.cbip.be/fr/contents/jump?amppid=64451&view=pvt"
"2898252";"Candesartan EG compr. (séc.) 28 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=64436";"http://www.cbip.be/fr/contents/jump?amppid=64436&view=pvt"
"2898286";"Candesartan EG compr. (séc.) 98 x 16 mg";"http://www.cbip.be/fr/contents/jump?amppid=64469";"http://www.cbip.be/fr/contents/jump?amppid=64469&view=pvt"
"2898245";"Candesartan EG compr. (séc.) 98 x 32 mg";"http://www.cbip.be/fr/contents/jump?amppid=64428";"http://www.cbip.be/fr/contents/jump?amppid=64428&view=pvt"
"2898260";"Candesartan EG compr. (séc.) 98 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=64444";"http://www.cbip.be/fr/contents/jump?amppid=64444&view=pvt"
"2828333";"Candesartan Sandoz compr. (séc.) 98 x 32 mg";"http://www.cbip.be/fr/contents/jump?amppid=63834";"http://www.cbip.be/fr/contents/jump?amppid=63834&view=pvt"
"3322484";"Candesartan / HCTZ Krka 16/12,5 compr. (séc.) 98 x";"http://www.cbip.be/fr/contents/jump?amppid=131367";"http://www.cbip.be/fr/contents/jump?amppid=131367&view=pvt"
"3318672";"Candesartan Krka compr. (séc.) 28 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=128884";"http://www.cbip.be/fr/contents/jump?amppid=128884&view=pvt"
"3318623";"Candesartan Krka compr. (séc.) 98 x 16 mg";"http://www.cbip.be/fr/contents/jump?amppid=128918";"http://www.cbip.be/fr/contents/jump?amppid=128918&view=pvt"
"3318656";"Candesartan Krka compr. (séc.) 98 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=128892";"http://www.cbip.be/fr/contents/jump?amppid=128892&view=pvt"
"2898294";"Candesartan Plus HCT EG 16/12,5 compr. (séc.) 98 x";"http://www.cbip.be/fr/contents/jump?amppid=64048";"http://www.cbip.be/fr/contents/jump?amppid=64048&view=pvt"
"3665999";"Canestene Intim crème 20 g 10 mg / 1 g";"http://www.cbip.be/fr/contents/jump?amppid=128223";"http://www.cbip.be/fr/contents/jump?amppid=128223&view=pvt"
"2880821";"Candesartan Teva compr. (séc.) 98 x 16 mg";"http://www.cbip.be/fr/contents/jump?amppid=64311";"http://www.cbip.be/fr/contents/jump?amppid=64311&view=pvt"
"0805440";"Canestene Gyn 2 % crème vag. 20 g 20 mg / 1 g";"http://www.cbip.be/fr/contents/jump?amppid=10926";"http://www.cbip.be/fr/contents/jump?amppid=10926&view=pvt"
"2880805";"Candesartan Teva compr. (séc.) 98 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=64295";"http://www.cbip.be/fr/contents/jump?amppid=64295&view=pvt"
"0806471";"Canestene Derm crème 15 g 10 mg / 1 g";"http://www.cbip.be/fr/contents/jump?amppid=10934";"http://www.cbip.be/fr/contents/jump?amppid=10934&view=pvt"
"3143435";"Canestene Gyn compr. vag. 1 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=128264";"http://www.cbip.be/fr/contents/jump?amppid=128264&view=pvt"
"3911948";"Canestene Gyn caps. molle vag. 1 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=166561";"http://www.cbip.be/fr/contents/jump?amppid=166561&view=pvt"
"4415535";"Brukinsa gél. 120 x 80 mg";"http://www.cbip.be/fr/contents/jump?amppid=187070";"http://www.cbip.be/fr/contents/jump?amppid=187070&view=pvt"
"2903813";"Carboplatin Accord Healthcare sol. perf. à diluer i.v. [flac.] 1 x 450 mg / 45 ml";"http://www.cbip.be/fr/contents/jump?amppid=68528";"http://www.cbip.be/fr/contents/jump?amppid=68528&view=pvt"
"2903789";"Carboplatin Accord Healthcare sol. perf. à diluer i.v. [flac.] 1 x 50 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=66951";"http://www.cbip.be/fr/contents/jump?amppid=66951&view=pvt"
"2322576";"Carbosin sol. perf. à diluer i.v. [flac.] 1 x 600 mg / 60 ml";"http://www.cbip.be/fr/contents/jump?amppid=39677";"http://www.cbip.be/fr/contents/jump?amppid=39677&view=pvt"
"2322584";"Carbosin sol. perf. à diluer i.v. [flac.] 1 x 450 mg / 45 ml";"http://www.cbip.be/fr/contents/jump?amppid=39685";"http://www.cbip.be/fr/contents/jump?amppid=39685&view=pvt"
"2459071";"Carboplatine Hospira sol. inj./perf. i.v. Onco-Tain [flac.] 1 x 600 mg / 60 ml";"http://www.cbip.be/fr/contents/jump?amppid=44214";"http://www.cbip.be/fr/contents/jump?amppid=44214&view=pvt"
"2929479";"Carboplatin Accord Healthcare sol. perf. à diluer i.v. [flac.] 1 x 600 mg / 60 ml";"http://www.cbip.be/fr/contents/jump?amppid=68577";"http://www.cbip.be/fr/contents/jump?amppid=68577&view=pvt"
"3060407";"Carboplatine Fresenius Kabi sol. perf. à diluer i.v. [flac.] 1 x 450 mg / 45 ml";"http://www.cbip.be/fr/contents/jump?amppid=76000";"http://www.cbip.be/fr/contents/jump?amppid=76000&view=pvt"
"3060373";"Carboplatine Fresenius Kabi sol. perf. à diluer i.v. [flac.] 1 x 50 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=76026";"http://www.cbip.be/fr/contents/jump?amppid=76026&view=pvt"
"2621936";"Cardioaspirine compr. gastro-résist. 84 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=50922";"http://www.cbip.be/fr/contents/jump?amppid=50922&view=pvt"
"2862274";"Carteabak collyre sol. [sans cons.] 1 x 5 ml 20 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=58503";"http://www.cbip.be/fr/contents/jump?amppid=58503&view=pvt"
"2141240";"Carvedilol EG compr. (séc.) 56 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=34264";"http://www.cbip.be/fr/contents/jump?amppid=34264&view=pvt"
"2141232";"Carvedilol EG compr. (séc.) 56 x 6,25 mg";"http://www.cbip.be/fr/contents/jump?amppid=34256";"http://www.cbip.be/fr/contents/jump?amppid=34256&view=pvt"
"2503795";"Carvedilol EG compr. (séc.) 98 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=45658";"http://www.cbip.be/fr/contents/jump?amppid=45658&view=pvt"
"2503787";"Carvedilol EG compr. (séc.) 98 x 6,25 mg";"http://www.cbip.be/fr/contents/jump?amppid=45641";"http://www.cbip.be/fr/contents/jump?amppid=45641&view=pvt"
"2564102";"Carvedilol Sandoz compr. (séc.) 100 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=47670";"http://www.cbip.be/fr/contents/jump?amppid=47670&view=pvt"
"2564086";"Carvedilol Sandoz compr. (séc.) 100 x 6,25 mg";"http://www.cbip.be/fr/contents/jump?amppid=47662";"http://www.cbip.be/fr/contents/jump?amppid=47662&view=pvt"
"2071603";"Carvedilol Sandoz compr. (séc.) 60 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=32201";"http://www.cbip.be/fr/contents/jump?amppid=32201&view=pvt"
"2071611";"Carvedilol Sandoz compr. (séc.) 60 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=32219";"http://www.cbip.be/fr/contents/jump?amppid=32219&view=pvt"
"1703396";"Casodex compr. pellic. 28 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=28191";"http://www.cbip.be/fr/contents/jump?amppid=28191&view=pvt"
"2259240";"Carvedilol Teva compr. (séc.) 100 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=38109";"http://www.cbip.be/fr/contents/jump?amppid=38109&view=pvt"
"2259190";"Carvedilol Teva compr. (séc.) 100 x 6,25 mg";"http://www.cbip.be/fr/contents/jump?amppid=38091";"http://www.cbip.be/fr/contents/jump?amppid=38091&view=pvt"
"1196997";"Casodex compr. pellic. 28 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=15628";"http://www.cbip.be/fr/contents/jump?amppid=15628&view=pvt"
"3639341";"Caspofungine Mylan sol. perf. à diluer (pdr) i.v. [flac.] 1 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=158014";"http://www.cbip.be/fr/contents/jump?amppid=158014&view=pvt"
"0444166";"Cataflam compr. enr. 30 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=8607";"http://www.cbip.be/fr/contents/jump?amppid=8607&view=pvt"
"1181775";"Caverject sol. inj. (pdr + solv.) i.cavern. [flac. + ser. préremplie] 1 x 20 µg";"http://www.cbip.be/fr/contents/jump?amppid=15370";"http://www.cbip.be/fr/contents/jump?amppid=15370&view=pvt"
"1322460";"Caverject sol. inj. (pdr + solv.) i.cavern. [flac. + ser. préremplie] 5 x 10 µg";"http://www.cbip.be/fr/contents/jump?amppid=18044";"http://www.cbip.be/fr/contents/jump?amppid=18044&view=pvt"
"1322478";"Caverject sol. inj. (pdr + solv.) i.cavern. [flac. + ser. préremplie] 5 x 20 µg";"http://www.cbip.be/fr/contents/jump?amppid=18051";"http://www.cbip.be/fr/contents/jump?amppid=18051&view=pvt"
"0029694";"Cedium Benzalkonium sol. cut. 30 ml 1 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=794";"http://www.cbip.be/fr/contents/jump?amppid=794&view=pvt"
"1080886";"Cedium Benzalkonium sol. spray cut. 50 ml 1 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=13862";"http://www.cbip.be/fr/contents/jump?amppid=13862&view=pvt"
"2683043";"Cedium Chlorhexidine sol. cut. (alc.) Alcoholicus + Azorubine 250 ml 5 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=54338";"http://www.cbip.be/fr/contents/jump?amppid=54338&view=pvt"
"0102806";"Cedocard sol. perf. à diluer i.v. [amp.] 10 x 10 mg / 10 ml";"http://www.cbip.be/fr/contents/jump?amppid=4564";"http://www.cbip.be/fr/contents/jump?amppid=4564&view=pvt"
"2556918";"Cefazoline Viatris sol. inj./perf. (pdr) i.m./i.v. [flac.] 10 x 2 g";"http://www.cbip.be/fr/contents/jump?amppid=47274";"http://www.cbip.be/fr/contents/jump?amppid=47274&view=pvt"
"0029686";"Cedocard compr. (séc.) 100 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=786";"http://www.cbip.be/fr/contents/jump?amppid=786&view=pvt"
"1756733";"Cefadroxil Sandoz gél. 16 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=29991";"http://www.cbip.be/fr/contents/jump?amppid=29991&view=pvt"
"2556900";"Cefazoline Viatris sol. inj./perf. (pdr) i.m./i.v. [flac.] 10 x 1 g";"http://www.cbip.be/fr/contents/jump?amppid=47266";"http://www.cbip.be/fr/contents/jump?amppid=47266&view=pvt"
"2218188";"Cefazoline Sandoz sol. perf. (pdr) i.v. [flac.] 10 x 2 g";"http://www.cbip.be/fr/contents/jump?amppid=36822";"http://www.cbip.be/fr/contents/jump?amppid=36822&view=pvt"
"2218204";"Cefazoline Sandoz sol. inj./perf. (pdr) i.m./i.v. [flac.] 10 x 1 g";"http://www.cbip.be/fr/contents/jump?amppid=136317";"http://www.cbip.be/fr/contents/jump?amppid=136317&view=pvt"
"3195625";"Celecoxib EG gél. 100 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=110007";"http://www.cbip.be/fr/contents/jump?amppid=110007&view=pvt"
"2789568";"Cefepim Fresenius Kabi sol. inj./perf. (pdr) i.v. [flac.] 10 x 1 g";"http://www.cbip.be/fr/contents/jump?amppid=58396";"http://www.cbip.be/fr/contents/jump?amppid=58396&view=pvt"
"2789550";"Cefepim Fresenius Kabi sol. inj./perf. (pdr) i.v. [flac.] 10 x 2 g";"http://www.cbip.be/fr/contents/jump?amppid=58388";"http://www.cbip.be/fr/contents/jump?amppid=58388&view=pvt"
"4110938";"Silodosin AB gél. 90 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=173930";"http://www.cbip.be/fr/contents/jump?amppid=173930&view=pvt"
"2602837";"Ceftazidim Fresenius Kabi sol. inj. (pdr) i.m./i.v. [flac.] 10 x 1 g";"http://www.cbip.be/fr/contents/jump?amppid=50104";"http://www.cbip.be/fr/contents/jump?amppid=50104&view=pvt"
"2566974";"Ceftriaxone Fresenius Kabi sol. perf. (pdr) i.v. [flac.] 10 x 2 g";"http://www.cbip.be/fr/contents/jump?amppid=47860";"http://www.cbip.be/fr/contents/jump?amppid=47860&view=pvt"
"2566966";"Ceftriaxone Fresenius Kabi sol. inj./perf. (pdr) i.m./i.v. [flac.] 10 x 1 g";"http://www.cbip.be/fr/contents/jump?amppid=47852";"http://www.cbip.be/fr/contents/jump?amppid=47852&view=pvt"
"2813442";"Cefuroxime EG compr. pellic. 10 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=59113";"http://www.cbip.be/fr/contents/jump?amppid=59113&view=pvt"
"2815306";"Cefuroxime EG compr. pellic. 24 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=59139";"http://www.cbip.be/fr/contents/jump?amppid=59139&view=pvt"
"2651784";"Cefuroxim Fresenius Kabi sol. inj./perf. (pdr) i.m./i.v. [flac.] 10 x 750 mg";"http://www.cbip.be/fr/contents/jump?amppid=56838";"http://www.cbip.be/fr/contents/jump?amppid=56838&view=pvt"
"2217958";"Cefuroxim Sandoz compr. pellic. 10 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=36798";"http://www.cbip.be/fr/contents/jump?amppid=36798&view=pvt"
"2605855";"Ceftazidim Viatris sol. inj./perf. (pdr) i.m./i.v. [flac.] 5 x 2 g";"http://www.cbip.be/fr/contents/jump?amppid=134155";"http://www.cbip.be/fr/contents/jump?amppid=134155&view=pvt"
"2217966";"Cefuroxim Sandoz compr. pellic. 24 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=36806";"http://www.cbip.be/fr/contents/jump?amppid=36806&view=pvt"
"2924579";"Celebrex gél. 100 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=125153";"http://www.cbip.be/fr/contents/jump?amppid=125153&view=pvt"
"1664291";"Celebrex gél. 10 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=27078";"http://www.cbip.be/fr/contents/jump?amppid=27078&view=pvt"
"1530997";"Celebrex gél. 60 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=23242";"http://www.cbip.be/fr/contents/jump?amppid=23242&view=pvt"
