"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"1390434";"EAABA";"0004218";"B";"12468-570";"O";"Humuline Regular sol. inj. s.c. Cartridge [cart.] 5x3ml 100UI/1ml";;"00203";;5;"x";3.0000;"ml";;;0.0000;;;;"R";"a";33.8500;;;;;"sol. inj. s.c. Cartridge [cart.]";0.0000;0.0000;0.0000;"17061";"insuline injection 100 UI / 1 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"1798925";"IDBA";"0025700";;"12476-968";"O";"Hyalgan sol. inj. i.artic. [ser. préremplie] 1x 20mg/2ml";;"00348";;1;"x";;;;;0.0000;;;;"R";;33.7000;;;;;"sol. inj. i.artic. [ser. préremplie]";3370.0000;33.7000;33.7000;"15750";"hyaluronate injection 20 mg / 2 ml";false;false;;false;false;false;true;false
"0048363";"EDEA";"0004960";"G";"12518-2162";"O";"Hydrocortisone compr. (séc.) 20x 20mg";;"00019";;20;"x";;;;;0.0000;;;;"R";"b";11.2400;;;;;"compr. (séc.)";9.9000;1.9800;1.1900;"15834";"hydrocortisone oral 20 mg";false;true;;true;false;false;true;false
"0048256";"MABDA";"0012914";"B";"12492-604";"O";"Hydrea gél. 20x 500mg";;"00012";;20;"x";;;;;0.0000;;;;"R";"a";10.0300;;;;;"gél.";0.0000;0.0000;0.0000;"16063";"hydroxycarbamide oral 500 mg [no switch: onco]";false;false;;true;false;false;true;false
"0048454";"NBBEB";"0013540";;"12534-1784";"O";"Hydroxocobalamine Acetate Sterop sol. inj./buv. i.m./i.v./or. [amp.] 3x 10mg/2ml";;"00569";;3;"x";;;;;0.0000;;;;;;10.2500;;;;;"sol. inj./buv. i.m./i.v./or. [amp.]";341.6700;10.2500;10.2500;"16048";"hydroxocobalamine injection/oral 10 mg / 2 ml";false;false;;false;false;false;true;false
"0892224";"ADAAA";"0000422";"G";"12542-182";"O";"Hygroton compr. (séc.) 30x 50mg";;"00019";;30;"x";;;;;0.0000;;;;"R";"b";7.0100;;;;;"compr. (séc.)";1.6000;0.4800;0.2900;"6312";"chlortalidone oral 50 mg";false;true;;true;false;false;true;false
"2070910";"JCGA";"0008235";;"12575-1982";"O";"Hyperiplant compr. enr. 90x 300mg";;"00040";;90;"x";;;;;0.0000;;;;"R";;25.6400;;;;;"compr. enr.";28.4900;25.6400;25.6400;"16139";"Hypericum perforatum oral 300 mg";false;false;;false;false;false;true;false
"0226464";"ALBB";"0001628";"G";"12583-2097";"O";"Hyperlipen gél. 30x 100mg";;"00012";;30;"x";;;;;0.0000;;;;"R";"b2";10.2300;;;;;"gél.";5.4700;1.6400;0.9900;"6684";"ciprofibrate oral 100 mg";false;true;;true;false;false;true;false
"0103085";"GBAD";"0006221";"G";"12625-182";"O";"Hytrin compr. 10x 1mg";;"00007";;10;"x";;;;;0.0000;;;;"R";"b4";6.5900;;;;;"compr.";3.2000;0.3200;0.1900;"30056";"térazosine oral 1 mg";false;true;;true;false;false;true;false
"0105627";"GBAD";"0006221";"G";"12625-182";"O";"Hytrin compr. 28x 10mg";;"00007";;28;"x";;;;;0.0000;;;;"R";"b4";19.9000;;;;;"compr.";17.5400;4.9100;2.9500;"30049";"térazosine oral 10 mg";false;true;;true;false;false;true;false
"0103226";"GBAD";"0006221";"G";"12625-182";"O";"Hytrin compr. 28x 2mg";;"00007";;28;"x";;;;;0.0000;;;;"R";"b4";10.0100;;;;;"compr.";5.6100;1.5700;0.9400;"30064";"térazosine oral 2 mg";false;true;;true;false;false;true;false
"3006053";"IEBB";"0007294";"G";"12641-612";"O";"Ibandronate EG sol. inj. i.v. [ser. préremplie] 1x 3mg/3ml";;"00117";;1;"x";;;;;0.0000;;;;"R";"b";30.5500;;;;;"sol. inj. i.v. [ser. préremplie]";792.0000;7.9200;4.7100;"16188";"acide ibandronique injection 3 mg / 3 ml";false;true;;true;false;false;true;false
"4388047";"IAABB";"0006866";"G";"44826-2485";"O";"Ibuprofen AB compr. pellic. (séc.) 60x 600mg";;"00043";;60;"x";;;;;0.0000;;;;"R";"b";8.5100;;;;;"compr. pellic. (séc.)";1.7800;1.0700;0.6400;"16295";"ibuprofène oral 600 mg";false;true;;true;false;false;true;false
"4388070";"IAABB";"0006866";"G";"44826-2485";"O";"Ibuprofen AB compr. pellic. (séc.) 100x 800mg";;"00043";;100;"x";;;;;0.0000;;;;"R";"b";14.3300;;;;;"compr. pellic. (séc.)";3.0300;3.0300;1.8200;"45617";"ibuprofène oral 800 mg";false;true;;true;false;false;true;false
"4388039";"IAABB";"0006866";"G";"44826-2485";"O";"Ibuprofen AB compr. pellic. (séc.) 30x 600mg";;"00043";;30;"x";;;;;0.0000;;;;"R";"b";7.4600;;;;;"compr. pellic. (séc.)";2.2000;0.6600;0.4000;"16295";"ibuprofène oral 600 mg";false;true;;true;false;false;true;false
"4423141";"IAABB";"0006866";;"44826-2485";"O";"Ibuprofen AB compr. pellic. (séc.) 56x 200mg";;"00043";;56;"x";;;;;0.0000;;;;;;7.3000;;;;;"compr. pellic. (séc.)";13.0400;7.3000;7.3000;"16261";"ibuprofène oral 200 mg";false;false;;false;false;false;true;false
"3913027";"IAABB";"0006866";;"40469-265";"O";"Ibuprofen B. Braun sol. perf. i.v. [flac.] 10x 400mg/100ml";;"00074";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. perf. i.v. [flac.]";0.0000;0.0000;0.0000;"40543";"ibuprofène perfusion 400 mg / 100 ml";false;false;;false;false;false;true;false
"3913019";"IAABB";"0006866";;"40469-265";"O";"Ibuprofen B. Braun sol. perf. i.v. [flac.] 10x 600mg/100ml";;"00074";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. perf. i.v. [flac.]";0.0000;0.0000;0.0000;"40089";"ibuprofène perfusion 600 mg / 100 ml";false;false;;false;false;false;true;false
"3021433";"IAABB";"0006866";;"12724-612";"O";"Ibuprofen EG compr. enr. 30x 200mg";;"00040";;30;"x";;;;;0.0000;;;;;;5.5000;;;;;"compr. enr.";18.3300;5.5000;5.5000;"16261";"ibuprofène oral 200 mg";false;false;;false;false;false;true;false
"0092502";"IAABB";"0006866";"G";"12724-612";"O";"Ibuprofen EG compr. enr. (séc.) 100x 400mg";;"00192";;100;"x";;;;;0.0000;;;;;"b";8.8200;;;;;"compr. enr. (séc.)";1.1700;1.1700;0.7000;"16279";"ibuprofène oral 400 mg";false;true;;true;false;false;true;false
"1132885";"IAABB";"0006866";;"12724-612";"O";"Ibuprofen EG compr. enr. (séc.) 30x 400mg";;"00192";;30;"x";;;;;0.0000;;;;;;7.8000;;;;;"compr. enr. (séc.)";26.0000;7.8000;7.8000;"16279";"ibuprofène oral 400 mg";false;false;;false;false;false;true;false
"1414333";"IAABB";"0006866";"G";"12724-612";"O";"Ibuprofen EG compr. enr. (séc.) 30x 600mg";;"00192";;30;"x";;;;;0.0000;;;;"R";"b";7.4800;;;;;"compr. enr. (séc.)";2.2300;0.6700;0.4000;"16295";"ibuprofène oral 600 mg";false;true;;true;false;false;true;false
"2883031";"IAABB";"0006866";;"12724-612";"O";"Ibuprofen EG sirop susp. 100ml 200mg/5ml";;"00016";;1;"x";100.0000;"ml";;;0.0000;;;;;;7.7900;;;;;"sirop susp.";7.7900;7.7900;7.7900;"16253";"ibuprofène oral 200 mg / 5 ml";false;false;;false;false;false;true;false
"2568194";"IAABB";"0006866";;"12757-1636";"O";"Ibuprofen Sandoz compr. pellic. 30x 200mg";;"00004";;30;"x";;;;;0.0000;;;;;;4.9500;;;;;"compr. pellic.";16.5000;4.9500;4.9500;"16261";"ibuprofène oral 200 mg";false;false;;false;false;false;true;false
"2568210";"IAABB";"0006866";"G";"12757-1636";"O";"Ibuprofen Sandoz compr. pellic. (séc.) 30x 400mg";;"00043";;30;"x";;;;;0.0000;;;;;"b";6.8800;;;;;"compr. pellic. (séc.)";1.4300;0.4300;0.2600;"16279";"ibuprofène oral 400 mg";false;true;;true;false;false;true;false
"1541564";"IAABB";"0006866";"G";"12757-1636";"O";"Ibuprofen Sandoz compr. pellic. (séc.) 30x 600mg";;"00043";;30;"x";;;;;0.0000;;;;"R";"b";7.4700;;;;;"compr. pellic. (séc.)";2.2000;0.6600;0.4000;"16295";"ibuprofène oral 600 mg";false;true;;true;false;false;true;false
"2674034";"IAABB";"0006866";"G";"12757-1636";"O";"Ibuprofen Sandoz compr. pellic. (séc.) 50x 600mg";;"00043";;50;"x";;;;;0.0000;;;;"R";"b";8.1300;;;;;"compr. pellic. (séc.)";1.8400;0.9200;0.5500;"16295";"ibuprofène oral 600 mg";false;true;;true;false;false;true;false
"2765162";"IABAA";"0007054";;"12765-1818";"O";"Ibuprofen Teva 5 % gel transderm. local 120g 50mg/1g";;"00193";;1;"x";120.0000;"g";;;0.0000;;;;;;13.4900;;;;;"gel transderm. local";11.2400;13.4900;13.4900;"16287";"ibuprofène gel transdermique local 50 mg / 1 g [no switch: local]";false;false;;false;false;false;true;false
"4380168";"TCA";"0016485";"G";"44545-1818";"O";"Icatibant Teva sol. inj. s.c. [ser. préremplie] 1x 30mg/3ml";;"00078";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. inj. s.c. [ser. préremplie]";0.0000;0.0000;0.0000;"16329";"icatibant injection 30 mg / 3 ml";false;true;;true;false;false;true;false
"3480076";"MBBBA";"8901001";"G";"34082-1636";"O";"Imatinib Sandoz compr. pellic. (séc.) 120x 100mg";;"00043";;120;"x";;;;;0.0000;;;;"R";"a4";884.4900;;;;;"compr. pellic. (séc.)";0.0000;0.0000;0.0000;"16535";"imatinib oral 100 mg [no switch: onco]";false;true;;true;false;false;true;false
"3480084";"MBBBA";"8901001";"G";"34082-1636";"O";"Imatinib Sandoz compr. pellic. (séc.) 30x 400mg";;"00043";;30;"x";;;;;0.0000;;;;"R";"a4";866.0800;;;;;"compr. pellic. (séc.)";0.0000;0.0000;0.0000;"16543";"imatinib oral 400 mg [no switch: onco]";false;true;;true;false;false;true;false
"2139707";"JIAAF";"0009225";;"12823-828";"O";"Imitrex compr. disp. Instant 6x 100mg";;"00308";;6;"x";;;;;0.0000;;;;"R";;66.9100;;;;;"compr. disp. Instant";1115.1700;66.9100;66.9100;"29405";"sumatriptan oral 100 mg";false;false;;false;false;false;true;false
"0307595";"JIAAF";"0009225";"B";"12823-828";"O";"Imitrex sol. inj. s.c. [cart., pour Glaxopen] 2x 6mg/0,5ml";;"00785";;2;"x";;;;;0.0000;;;;"R";"b4";33.7600;;;;;"sol. inj. s.c. [cart., pour Glaxopen]";434.0000;8.6800;5.1600;"29447";"sumatriptan injection 6 mg / 0,5 ml";false;false;;true;false;false;true;false
"2797389";"CFCB";"0017558";;"12864-943";"U";"Imodium Duo 2/133 2/125 compr. 18x";;"00469";;18;"x";;;;;0.0000;;;;;;11.9300;;;;;"2/125 compr.";66.2800;11.9300;11.9300;"19737";"lopéramide + siméticone oral 2 mg + 133 mg";false;false;;false;false;false;true;false
"2380665";"CBI";"0020818";;"12872-943";"O";"Imonogas caps. molle 30x 240mg";;"00024";;30;"x";;;;;0.0000;;;;;;10.1700;;;;;"caps. molle";33.9000;10.1700;10.1700;"28746";"siméticone oral 240 mg";false;false;;false;false;false;true;false
"0056473";"JABB";"0007740";;"12880-1289";"O";"Imovane compr. pellic. (séc.) 30x 7,5mg";;"00043";;30;"x";;;;;0.0000;;;;"R";;17.7100;;;;;"compr. pellic. (séc.)";59.0300;17.7100;17.7100;"32540";"zopiclone oral 7,5 mg";false;false;;false;false;false;true;false
"0083063";"LAAAA";"0011270";;"12898-2097";"O";"Imovax Polio susp. inj. i.m./s.c. [ser. préremplie] 1x0,5ml";;"00095";;1;"x";0.5000;"ml";;;0.0000;;;;"R";;21.2100;;"contient: néomycine, polymyxine B et streptomycine";;;"susp. inj. i.m./s.c. [ser. préremplie]";4242.0000;21.2100;21.2100;"25973";"virus de la poliomyélite types I, II, III injection [NOVOS: biologique]";false;false;;false;false;false;true;false
"1482587";"FBBDA";"0005520";;"12906-3491";"O";"Implanon implant s.c. NXT [pistolet pour implant] 1x 68mg";;"00427";;1;"x";;;;;0.0000;;;;"R";"J";143.5900;;; contraception: durée d'action de 3 ans;;"implant s.c. NXT [pistolet pour implant]";3559.0000;35.5900;35.5900;"11783";"étonogestrel (implant) 68 mg";false;false;;false;false;false;true;false
"0048017";"JBBAA";"0019976";"B";"12922-596";"O";"Impromen gtts sol. 30ml 2mg/1ml";;"00025";;1;"x";30.0000;"ml";;;0.0000;;;;"R";"b";9.5600;;"1 ml = 20 gouttes = 2 mg";;;"gtts sol.";4.7300;1.4200;0.8500;"4242";"brompéridol oral 2 mg / 1 ml";false;false;;true;false;false;true;false
"0376871";"LCABA";"0012021";"G";"12930-232";"O";"Imuran compr. pellic. Mitis 100x 25mg";;"00045";;100;"x";;;;;0.0000;;;;"R";"a";15.1100;;;;;"compr. pellic. Mitis";0.0000;0.0000;0.0000;"2717";"azathioprine oral 25 mg [no switch: marge TT étroite]";false;true;;true;false;false;true;false
"3699642";"ABCA";"0000323";"G";"39206-2303";"O";"Ivabradine Krka compr. pellic. 56x 7,5mg";;"00004";;56;"x";;;;;0.0000;;;;"R";"b4";28.2900;;;;;"compr. pellic.";13.2000;7.3900;4.4000;"17715";"ivabradine oral 7,5 mg";false;true;;true;false;false;true;false
"0435552";"PBBA";"0015164";"B";"13011-273";"O";"Indocollyre collyre sol. 5ml 1mg/1ml";;"00064";;1;"x";5.0000;"ml";;;0.0000;;;;"R";"b";9.3700;;"contient: thiomersal";;;"collyre sol.";27.0000;1.3500;0.8100;"16949";"indométacine collyre ophtalmique 1 mg / 1 ml [no switch: local]";false;false;;true;false;false;true;false
"1111426";"ADAAB";"0000430";"G";"12971-612";"O";"Indapamide EG compr. enr. 60x 2,5mg";;"00040";;60;"x";;;;;0.0000;;;;"R";"b";9.4800;;;;;"compr. enr.";2.3200;1.3900;0.8300;"16873";"indapamide oral 2,5 mg";false;true;;true;false;false;true;false
"0689745";"OFBB";"0014472";;"13003-612";"O";"Inderm sol. cut. Lotion 50ml 10mg/1ml";;"00418";;1;"x";50.0000;"ml";;;0.0000;;;;;;18.1000;;;;;"sol. cut. Lotion";36.2000;18.1000;18.1000;"11098";"érythromycine solution cutané 10 mg / 1 ml [no switch: local]";false;false;;false;false;false;true;false
"3380003";"SDA";"0016360";;"38976-2428";"O";"Carmin d'indigo Serb sol. inj. i.v. [amp.] 10x 40mg/5ml";;"00037";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. inj. i.v. [amp.]";0.0000;0.0000;0.0000;"39149";"carmin d'indigo injection 40 mg / 5 ml";false;false;;false;false;false;true;false
"3872736";"MBBKA";"8900706";;"13110-3269";"O";"Inlyta (Abacus) compr. pellic. 56x 5mg";;"00004";;56;"x";;;;;0.0000;;;;;;0.0000;"H";"distribution parallèle";;;"compr. pellic.";0.0000;0.0000;0.0000;"2683";"axitinib oral 5 mg [no switch: onco]";false;false;;false;false;false;true;false
"0115808";"AEI";"0000695";"G";"12997-1024";"O";"Inderal compr. pellic. 50x 10mg";;"00004";;50;"x";;;;;0.0000;;;;"R";"b";6.4900;;;;;"compr. pellic.";0.5600;0.2800;0.1700;"26690";"propranolol oral 10 mg";false;true;;true;false;false;true;false
"2372936";"ALIA";"0001743";"G";"13045-3491";"U";"Inegy 10/20 compr. 98x";;"00007";;98;"x";;;;;0.0000;;;;"R";"a4 b";40.6500;;;1 compr. 10/10 à 10/20, augmenter éventuellement jusqu’à 1 compr. 10/40 p.j. en 1 prise;;"compr.";10.5100;10.3000;6.1200;"12054";"ézétimibe + simvastatine oral 10 mg + 20 mg";false;true;;true;false;false;true;false
"0287961";"AGAB";"0000919";"B";"13094-604";"O";"Inhibace compr. pellic. (séc.) 28x 5mg";;"00043";;28;"x";;;;;0.0000;;;;"R";"b";18.1400;;;;;"compr. pellic. (séc.)";15.4300;4.3200;2.5900;"6536";"cilazapril oral 5 mg";false;false;;true;false;false;true;false
"2730281";"NAABA";"0013342";;"13102-1958";"O";"Injectafer 50 mg/1 ml disp. inj./perf. i.v. [flac.] 5x 100mg/2ml";;"00762";;5;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"disp. inj./perf. i.v. [flac.]";0.0000;0.0000;0.0000;"16451";"fer(III) injection/perfusion 100 mg / 2 ml";false;false;;true;false;false;true;false
"1414523";"BABBABD";"0002055";"B";"13128-1040";"O";"Innohep sol. inj. s.c. [ser. préremplie] 10x 10000UI anti-Xa/0,5ml";;"00078";;10;"x";;;;;0.0000;;;;"R";"b";75.7300;;;;;"sol. inj. s.c. [ser. préremplie]";121.0000;12.1000;8.0000;"30619";"tinzaparine injection 10 000 UI anti-Xa / 0,5 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"1414531";"BABBABD";"0002055";"B";"13128-1040";"O";"Innohep sol. inj. s.c. [ser. préremplie] 10x 14000UI anti-Xa/0,7ml";;"00078";;10;"x";;;;;0.0000;;;;"R";"b";101.8000;;;;;"sol. inj. s.c. [ser. préremplie]";121.0000;12.1000;8.0000;"30635";"tinzaparine injection 14 000 UI anti-Xa / 0,7 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"4297107";"MBBKA";"8900706";;"44966-406";"O";"Inrebic gél. 120x 100mg";;"00012";;120;"x";;;;;0.0000;;;;;;0.0000;"H";"médicament orphelin";;;"gél.";0.0000;0.0000;0.0000;"45682";"fédratinib oral 100 mg [no switch: onco]";true;false;;true;false;false;true;false
"1414507";"BABBABD";"0002055";"B";"13128-1040";"O";"Innohep sol. inj. s.c. [ser. préremplie] 10x 3500UI anti-Xa/0,35ml";;"00078";;10;"x";;;;;0.0000;;;;"R";"b";30.3300;;;;;"sol. inj. s.c. [ser. préremplie]";78.7000;7.8700;4.6800;"30668";"tinzaparine injection 3 500 UI anti-Xa / 0,35 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"0052597";"JAAB";"0007492";;"15297-604";"O";"Lexotan compr. (séc.) 50x 6mg";;"00019";;50;"x";;;;;0.0000;;;;"R";;10.1100;;;;;"compr. (séc.)";20.2200;10.1100;10.1100;"4200";"bromazépam oral 6 mg";false;false;;false;false;false;true;false
"1414515";"BABBABD";"0002055";"B";"13128-1040";"O";"Innohep sol. inj. s.c. [ser. préremplie] 10x 4500UI anti-Xa/0,45ml";;"00078";;10;"x";;;;;0.0000;;;;"R";"b";38.6100;;;;;"sol. inj. s.c. [ser. préremplie]";98.2000;9.8200;5.8400;"30676";"tinzaparine injection 4 500 UI anti-Xa / 0,45 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"1437961";"OKA";"0014704";;"13136-1917";"U";"Inotyol 15/50/150 pommade 90g";;"00051";;1;"x";90.0000;"g";;;0.0000;;;;;;11.9600;;;;;"pommade";13.2900;11.9600;11.9600;"16345";"ichtammol + titane oxyde + zinc oxyde pommade cutané 15 mg + 50 mg + 150 mg / 1 g [no switch: local]";false;false;;false;false;false;true;false
"3137379";"FFDA";"0020735";;"13151-802";"O";"Inprosub sol. inj. i.m./s.c. [flac.] 7x 25mg/1,119ml";;"00562";;7;"x";;;;;0.0000;;;;"R";;45.1800;;;;;"sol. inj. i.m./s.c. [flac.]";645.4300;45.1800;45.1800;"33233";"progestérone injection 25 mg / 1,119 ml";false;false;;false;false;false;true;false
"0049734";"RBB";"0018341";;"13177-1164";"U";"Instillagel 0,12/3,1 gel (unidose) urétr. 10x";;"00230";;10;"x";;;;;0.0000;;;;;;16.3900;;;;;"gel (unidose) urétr.";163.9000;16.3900;16.3900;"6130";"lidocaïne + chlorhexidine digluconate urétral 20 mg + 0,5 mg / 1 ml [no switch: local]";false;false;;false;false;false;true;false
"0245415";"EAACA";"0004234";"B";"13185-1354";"O";"Insulatard susp. inj. s.c. [flac.] 1x10ml 100UI/1ml";;"00356";;1;"x";10.0000;"ml";;;0.0000;;;;"R";"a";16.9000;;;;;"susp. inj. s.c. [flac.]";0.0000;0.0000;0.0000;"17111";"insuline isophane injection 100 UI / 1 ml [NOVOS: biologique]";false;false;;false;false;false;true;false
"4131116";"ADBA";"0000505";"G";"13169-1289";"O";"Inspra compr. pellic. 90x 25mg";;"00004";;90;"x";;;;;0.0000;;;;"R";"b4";40.2700;;;;;"compr. pellic.";11.3400;10.2100;6.0700;"10629";"éplérénone oral 25 mg";false;true;;true;false;false;true;false
"4131124";"ADBA";"0000505";"G";"13169-1289";"O";"Inspra compr. pellic. 90x 50mg";;"00004";;90;"x";;;;;0.0000;;;;"R";"b4";58.2300;;;;;"compr. pellic.";16.0400;14.4400;8.5800;"38695";"éplérénone oral 50 mg";false;true;;true;false;false;true;false
"0049742";"RBB";"0018341";;"13177-1164";"U";"Instillagel 0,23/5,7 gel (unidose) urétr. 10x";;"00230";;10;"x";;;;;0.0000;;;;;;21.9800;;;;;"gel (unidose) urétr.";219.8000;21.9800;21.9800;"6130";"lidocaïne + chlorhexidine digluconate urétral 20 mg + 0,5 mg / 1 ml [no switch: local]";false;false;;false;false;false;true;false
"3049905";"DAEA";"0003780";"B";"13268-455";"U";"Inuvair 100/6 poudre inhal. Nexthaler 1x120dos.";;"00703";;1;"x";120.0000;"dos.";;;0.0000;;;;"R";"b";42.7000;;;"- asthme, traitement d'entretien chez l’adulte (100/6 et 200/6): 2 x p.j. 1 à 2 doses
- asthme, à la demande (100/6): 1 dose (max. 8)
- BPCO, traitement d'entretien des formes sévères à très sévères chez l'adulte (100/6): 2 x p.j. 1 à 2 doses";;"poudre inhal. Nexthaler";8.9900;10.7900;6.4100;"13797";"formotérol + béclométasone inhalé 6 µg + 100 µg / 1 dos. [no switch: inhalation]";false;false;;true;false;false;true;false
"3417797";"DAEA";"0003780";"B";"13268-455";"U";"Inuvair 200/6 poudre inhal. Nexthaler 120dos.";;"00703";;1;"x";120.0000;"dos.";;;0.0000;;;;"R";"b";37.0900;;;"- asthme, traitement d'entretien chez l’adulte (100/6 et 200/6): 2 x p.j. 1 à 2 doses
- asthme, à la demande (100/6): 1 dose (max. 8)
- BPCO, traitement d'entretien des formes sévères à très sévères chez l'adulte (100/6): 2 x p.j. 1 à 2 doses";;"poudre inhal. Nexthaler";7.8900;9.4700;5.6300;"36418";"formotérol + béclométasone inhalé 6 µg + 200 µg / 1 dos. [no switch: inhalation]";false;false;;true;false;false;true;false
"3702016";"ABCA";"0000323";"G";"39206-2303";"O";"Ivabradine Krka compr. pellic. (séc.) 56x 5mg";;"00043";;56;"x";;;;;0.0000;;;;"R";"b4";28.2900;;;;;"compr. pellic. (séc.)";13.2000;7.3900;4.4000;"17707";"ivabradine oral 5 mg";false;true;;true;false;false;true;false
"1177245";"SAACA";"0016246";;"37887-398";"O";"Iomeron 300 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.] 1x 122,48g/200ml";;"00208";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.]";0.0000;0.0000;0.0000;"17822";"ioméprol injection/instillation 612 mg / 1 ml";false;false;;true;false;false;true;false
"1177237";"SAACA";"0016246";"B";"37887-398";"O";"Iomeron 300 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.] 1x 30,62g/50ml";;"00208";;1;"x";;;;;0.0000;;;;"R";"b";22.4300;;;;;"sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.]";577.0000;5.7700;3.4600;"17822";"ioméprol injection/instillation 612 mg / 1 ml";false;false;;true;false;false;true;false
"1177252";"SAACA";"0016246";"B";"37887-398";"O";"Iomeron 300 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.] 1x 61,24g/100ml";;"00208";;1;"x";;;;;0.0000;;;;"R";"b";38.1800;;;;;"sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.]";972.0000;9.7200;5.7800;"17822";"ioméprol injection/instillation 612 mg / 1 ml";false;false;;true;false;false;true;false
"2682656";"SAACA";"0016246";;"37887-398";"O";"Iomeron 300 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.] 1x 306,2g/500ml";;"00208";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. inj./instill. i.v./i.artér./i.canal./i.card./i.cavern./i.utér./urétr. [flac.]";0.0000;0.0000;0.0000;"17822";"ioméprol injection/instillation 612 mg / 1 ml";false;false;;true;false;false;true;false
"1177328";"SAACA";"0016246";"B";"37887-398";"O";"Iomeron 400 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card. [flac.] 1x 81,6g/100ml";;"00088";;1;"x";;;;;0.0000;;;;"R";"b";47.0000;;;;;"sol. inj./instill. i.v./i.artér./i.canal./i.card. [flac.]";1180.0000;11.8000;7.0100;"17848";"ioméprol injection/instillation 816 mg / 1 ml";false;false;;true;false;false;true;false
"3587029";"SAACA";"0016246";;"37887-398";"O";"Iomeron 400 mg/1 ml sol. inj./instill. i.v./i.artér./i.canal./i.card. [flac.] 1x 408,25g/500ml";;"00088";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"sol. inj./instill. i.v./i.artér./i.canal./i.card. [flac.]";0.0000;0.0000;0.0000;"17848";"ioméprol injection/instillation 816 mg / 1 ml";false;false;;true;false;false;true;false
