"MPcv";"Hyrcv";"Hyr_";"MPnm";"IRCV";"BT";"note";"pos";"WadaN";"WadaF";"rank";"nmcv";"Orphan";"SpecRules";"Narcotic";"Amb";"Hosp"
"11254-1040";"0014332";"OBEA";"Fucicort";"01040";false;;;"c";"c";0;0;false;false;false;true;false
"2121-612";"0006460";"BAAAB";"Asa EG";"00612";false;;;;;0;0;false;false;false;true;false
"16162-612";"0003111";"CECBC";"Macrogol + Electrolytes EG";"00612";false;;;;;0;0;false;false;false;true;false
"17277-612";"0009936";"KACD";"Minocycline EG";"00612";false;;;;;0;0;false;false;false;true;false
"20834-1784";"0019687";"CBH";"Papaverine HCl Sterop";"01784";false;;;;;0;0;false;false;false;true;false
"22863-1446";"0002246";"BBAA";"Refacto AF";"01446";false;;;;;0;0;false;false;false;true;false
"539-1636";"8902579";"LCADBA";"Adoport";"01636";false;;;;;0;0;false;false;false;true;false
"19984-67";"0002931";"CDBB";"Ondansetron Accord Healthcare";"00067";false;;;;;0;0;false;false;false;true;false
"29421-1446";"8900565";"MBBAA";"Xalkori";"01446";false;;;;;0;0;false;false;false;true;false
"2519-117";"0001297";"AHDAA";"Atropine Sulfate Aguettant";"00117";false;;;;;0;0;false;false;false;true;false
"489-1800";"0013201";"MBAA";"Adcetris";"01800";false;;;;;0;0;true;false;false;true;false
"27375-1347";"0018531";"PDDD";"Travatan";"01347";false;;;;;0;0;false;false;false;true;false
"28696-604";"0013243";"MDA";"Vesanoid";"00604";false;;;;;0;0;false;false;false;true;false
"12104-1446";"0007690";"JAAT";"Halcion";"01446";false;;;;;0;0;false;false;false;true;false
"7153-927";"0005892";"ECFD";"Decapeptyl";"00927";false;;;"Hman";"Hman";0;0;false;false;false;true;false
"11932-661";"0005892";"ECFD";"Gonapeptyl";"00661";false;;;"Hman";"Hman";0;0;false;false;false;true;false
"18135-125";"0015297";"PCD";"Mydriacyl";"00125";false;;;;;0;0;false;false;false;true;false
"9795-604";"0002352";"BBBB";"Exacyl";"00604";false;;;;;0;0;false;false;false;true;false
"661-2980";"0001966";"BAAEB";"Aggrastat";"02980";false;;;;;0;0;false;false;false;true;false
"13110-1446";"8900706";"MBBKA";"Inlyta";"01446";false;;;;;0;0;false;false;false;true;false
"11585-67";"0012864";"MABCF";"Gemcitabine Accord Healthcare";"00067";false;;;;;0;0;false;false;false;true;false
"21972-1172";"0006387";"GDA";"Priligy";"01172";false;;;;;0;0;false;false;false;true;false
"13425-1636";"0000166";"AADF";"Irbesartan / Hydrochlorothiazide Sandoz";"01636";false;;;"D";"D";0;0;false;false;false;true;false
"13391-612";"0000166";"AADF";"Irbesartan / HCT EG";"00612";false;;;"D";"D";0;0;false;false;false;true;false
"14779-1123";"0007120";"IBCA";"Leflunomide Medac";"01123";false;;;;;0;0;false;false;false;true;false
"2469-1289";"0019380";"KCBAAA";"Atovaquone / Proguanil Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"3202-240";"0019653";"GAAD";"Betmiga";"00240";false;;;;;0;0;false;false;false;true;false
"24208-1347";"0019679";"DABBB";"Seebri";"01347";false;;;;;0;0;false;false;false;true;false
"10405-1818";"0001222";"AHCCA";"Flecateva";"01818";false;;;;;0;0;false;false;false;true;false
"25882-1545";"0013318";"NAAAD";"Tardyferon";"01545";false;;;;;0;0;false;false;false;true;false
"22368-612";"0019380";"KCBAAA";"Atovaquone / Proguanil EG";"00612";false;;;;;0;0;false;false;false;true;false
"7948-67";"0013177";"MAEBB";"Docetaxel Accord";"00067";false;;;;;0;0;false;false;false;true;false
"14712-3160";"0005348";"FBAAB";"Lavinia";"03160";false;;;;;0;0;false;false;false;true;false
"8656-604";"0000109";"AACA";"Ebrantil";"00604";false;;;;;0;0;false;false;false;true;false
"28159-1354";"0005637";"FCACA";"Vagifem";"01354";false;;;;;0;0;false;false;false;true;false
"6965-935";"0019778";"MABCD";"Dacogen";"00935";false;;;;;0;0;true;false;false;true;false
"20362-1180";"0026070";"FEBB";"Ovitrelle";"01180";false;;;"Hman";"Hman";0;0;false;false;false;true;false
"30056-1446";"0019802";"KAABEA";"Zinforo";"01446";false;;;;;0;0;false;false;false;true;false
"28365-1636";"0018036";"KAJB";"Vancomycine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"19810-1289";"0001727";"ALEA";"Omacor";"01289";false;;;;;0;0;false;false;false;true;false
"17095-67";"0016626";"RAEB";"Midazolam Accord Healthcare";"00067";false;;;;;0;0;false;false;false;true;false
"16113-1263";"0018358";"LACAA";"M.M.R. VaxPro";"01263";false;;;;;0;0;false;false;false;true;false
"1222-612";"0007484";"JAAA";"Alprazolam EG";"00612";false;;;;;0;0;false;false;false;true;false
"9670-2485";"0001610";"ALBA";"Eulitop";"02485";false;;;;;0;0;false;false;false;true;false
"28506-935";"8900748";"MBDA";"Velcade";"00935";false;;;;;0;0;false;false;false;true;false
"4234-67";"0019794";"MABCB";"Capecitabine Accord";"00067";false;;;;;0;0;false;false;false;true;false
"8292-67";"0012955";"MACAB";"Doxorubicin Accord Healthcare";"00067";false;;;;;0;0;false;false;false;true;false
"13433-1818";"0000166";"AADF";"Irbesartan / Hydrochlorothiazide Teva";"01818";false;;;"D";"D";0;0;false;false;false;true;false
"2097-1446";"0006817";"IAAFA";"Arthrotec";"01446";false;;;;;0;0;false;false;false;true;false
"16816-1636";"0004325";"EABA";"Metformine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"11213-1511";"0003236";"CEDBB";"Fructines";"01511";false;;;;;0;0;false;false;false;true;false
"8151-1636";"0009373";"JKAA";"Donepezil Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"29124-1784";"0013524";"NBBDA";"Vitamine B6 Sterop";"01784";false;;;;;0;0;false;false;false;true;false
"6379-1966";"0020198";"KDCABE";"Combivir";"01966";false;;;;;0;0;false;false;false;true;false
"17418-1289";"0008110";"JCDC";"Mirtazapine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"7674-4093";"0002378";"BBCA";"Dicynone";"04093";false;;;;;0;0;false;false;false;true;false
"29108-1784";"0016873";"NBBAA";"Vitamine B1 Sterop";"01784";false;;;;;0;0;false;false;false;true;false
"10850-1818";"0012823";"MABCE";"Fluracedyl";"01818";false;;;;;0;0;false;false;false;true;false
"2592-828";"0025767";"QCBCBB";"Avamys";"00828";false;;;"c";"c";0;0;false;false;false;true;false
"8144-612";"0009373";"JKAA";"Donepezil EG";"00612";false;;;;;0;0;false;false;false;true;false
"5553-2626";"0017889";"CEHA";"CitraFleet";"02626";false;;;;;0;0;false;false;false;true;false
"29298-1446";"0016485";"TCA";"Vyndaqel";"01446";true;;;;;0;0;true;false;false;true;false
"30213-711";"0007336";"IEBE";"Acide Zoledronique Fresenius Kabi";"00711";false;;;;;0;0;false;false;false;true;false
"10439-2626";"0003251";"CEGA";"Cleen Enema";"02626";false;;;;;0;0;false;false;false;true;false
"11122-1321";"0003251";"CEGA";"Lavement au Phosphate";"01321";false;;;;;0;0;false;false;false;true;false
"2030-1636";"0005363";"FBAAD";"Armunia 20";"01636";false;;;;;0;0;false;false;false;true;false
"16485-505";"0005942";"FFAA";"Megace";"00505";false;;;;;0;0;false;false;false;true;false
"5413-3491";"0005439";"FBACA";"Circlet";"03491";false;;;;;0;0;false;false;false;true;false
"23507-1636";"0007971";"JBDH";"Risperidon Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"9761-3467";"0007377";"IECA";"Evista";"03467";false;;;"AO";"AO";0;0;false;false;false;true;false
"10371-612";"0001222";"AHCCA";"Flecainide EG";"00612";false;;;;;0;0;false;false;false;true;false
"15651-1818";"0020438";"BCCC";"Lonquex";"01818";false;;;;;0;0;false;false;false;true;false
"29330-1370";"0013474";"BBAC";"Wilate";"01370";false;;;;;0;0;false;false;false;true;false
"9449-1636";"0008177";"JCAAB";"Escitalopram Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"9456-1818";"0008177";"JCAAB";"Escitalopram Teva";"01818";false;;;;;0;0;false;false;false;true;false
"12674-67";"0007294";"IEBB";"Ibandronic Acid Accord";"00067";false;;;;;0;0;false;false;false;true;false
"25346-794";"0020339";"KDCFA";"Stribild";"00794";false;;;;;0;0;false;false;false;true;false
"15271-3103";"0020834";"FBCBA";"Levosert";"03103";false;;;;;0;0;false;false;false;true;false
"27441-1289";"8903205";"OFEB";"Treclinax";"01289";false;;;;;0;0;false;false;false;true;false
"15172-1636";"0005546";"FBDA";"Levodonna";"01636";false;;;;;0;0;false;false;false;true;false
"9324-1800";"0008334";"JDD";"Equasym";"01800";false;;;"S";"S";0;0;false;true;false;true;false
"26500-208";"0020461";"JLA";"Tetrabenazine AOP Orphan Pharmaceuticals";"00208";false;;;;;0;0;false;false;false;true;false
"6882-67";"0012849";"MABCC";"Cytarabine Accord Healthcare";"00067";false;;;;;0;0;false;false;false;true;false
"28514-935";"0002139";"BAADA";"Veletri";"00935";false;;;;;0;0;false;false;false;true;false
"15974-1347";"0016782";"PIAA";"Lucentis";"01347";false;;;;;0;0;false;false;false;true;false
"17475-1636";"0012989";"MACAE";"Mitoxantrone Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"23549-1289";"0018689";"JKAC";"Rivastigmine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"17863-1636";"0010199";"KAEC";"Moxifloxacin Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"17897-1818";"0010199";"KAEC";"Moxifloxacine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"17871-612";"0010199";"KAEC";"Moxifloxacine EG";"00612";false;;;;;0;0;false;false;false;true;false
"11718-372";"8900649";"MBBFA";"Giotrif";"00372";false;;;;;0;0;false;false;false;true;false
"22376-1263";"0011395";"LAAIA";"Varivax";"01263";false;;;;;0;0;false;false;false;true;false
"30221-2485";"0009233";"JIAAG";"Zolmitriptan AB";"02485";false;;;;;0;0;false;false;false;true;false
"9423-612";"0008177";"JCAAB";"Escitalopram EG";"00612";false;;;;;0;0;false;false;false;true;false
"19836-2485";"0002576";"CAABC";"Omeprazol AB";"02485";false;;;;;0;0;false;false;false;true;false
"22921-505";"0006742";"HDA";"Relistor";"00505";false;;;;;0;0;false;false;false;true;false
"20073-935";"0020529";"AMC";"Opsumit";"00935";false;;;;;0;0;false;false;false;true;false
"20867-265";"0006437";"HBAA";"Paracetamol B. Braun";"00265";false;;;;;0;0;false;false;false;true;false
"18465-810";"0004804";"ECDB";"Nebido";"00810";false;;;"A";"A";0;0;false;false;false;true;false
"7682-554";"0005363";"FBAAD";"Dienobel";"00554";false;;;;;0;0;false;false;false;true;false
"8201-3160";"0005363";"FBAAD";"Dorinelletheramex";"03160";false;;;;;0;0;false;false;false;true;false
"8219-3160";"0005363";"FBAAD";"Dorintheramex";"03160";false;;;;;0;0;false;false;false;true;false
"25692-1313";"0016147";"RBC";"Tachipri";"01313";false;;;;;0;0;false;false;false;true;false
"29454-1743";"0003830";"DAHA";"Xanthium";"01743";false;;;;;0;0;false;false;false;true;false
"25817-240";"0006213";"GBAC";"Tamsulosine HCl Yamanouchi";"00240";false;;;;;0;0;false;false;false;true;false
"17038-943";"0003251";"CEGA";"Microlax";"00943";false;;;;;0;0;false;false;false;true;false
"3467-2097";"0013003";"MACBA";"Bleomycine Sanofi";"02097";false;;;;;0;0;false;false;false;true;false
"25270-2097";"0007732";"JABA";"Stilnoct";"02097";false;;;;;0;0;false;false;false;true;false
"30288-612";"0007732";"JABA";"Zolpidem EG";"00612";false;;;;;0;0;false;false;false;true;false
"30296-1289";"0007732";"JABA";"Zolpidem Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"30304-1636";"0007732";"JABA";"Zolpidem Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"30312-1818";"0007732";"JABA";"Zolpidem Teva";"01818";false;;;;;0;0;false;false;false;true;false
"30320-2485";"0007732";"JABA";"Zolpitop";"02485";false;;;;;0;0;false;false;false;true;false
"9357-1628";"8901894";"MBEA";"Erivedge";"01628";false;;;;;0;0;false;false;false;true;false
"29827-2097";"0013243";"MDA";"Zaltrap";"02097";false;;;;;0;0;false;false;false;true;false
"5421-1909";"0015784";"QCABA";"Cirrus";"01909";false;;;"S";"S";0;0;false;false;false;true;false
"23325-943";"0015784";"QCABA";"Rhinosinutab";"00943";false;;;"S";"S";0;0;false;false;false;true;false
"4853-612";"0006981";"IAADA";"Celecoxib EG";"00612";false;;;;;0;0;false;false;false;true;false
"4861-1818";"0006981";"IAADA";"Celecoxib Teva";"01818";false;;;;;0;0;false;false;false;true;false
"22517-299";"0005397";"FBAAG";"Qlaira";"00299";false;;;;;0;0;false;false;false;true;false
"34-2055";"0017939";"GBDA";"ProstaforceMed";"02055";false;;;;;0;0;false;false;false;true;false
"13912-1628";"0013201";"MBAA";"Kadcyla";"01628";false;;;;;0;0;false;false;false;true;false
"16931-1818";"0000661";"AEG";"Metoprolol Teva";"01818";false;;;"B";"B";0;0;false;false;false;true;false
"13151-802";"0020735";"FFDA";"Inprosub";"00802";false;;;;;0;0;false;false;false;true;false
"30817-1636";"0006981";"IAADA";"Celecoxib Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"27029-67";"0013060";"MADAB";"Topotecan Accord Healthcare";"00067";false;;;;;0;0;false;false;false;true;false
"25726-1347";"8900607";"MBBCA";"Tafinlar";"01347";false;;;;;0;0;false;false;false;true;false
"21287-1628";"0013201";"MBAA";"Perjeta";"01628";false;;;;;0;0;false;false;false;true;false
"8623-1636";"0012435";"LDAAD";"Ebastine Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"5348-711";"0010173";"KAEA";"Ciprofloxacine Fresenius Kabi";"00711";false;;;;;0;0;false;false;false;true;false
"7666-2485";"0007054";"IABAA";"Diclotopic";"02485";false;;;;;0;0;false;false;false;true;false
"844-1529";"0007260";"IEBA";"Alendronate EG";"01529";false;;;;;0;0;false;false;false;true;false
"29314-828";"0008078";"JCBCA";"Wellbutrin";"00828";false;;;;;0;0;false;false;false;true;false
"30478-828";"0008433";"JEBBA";"Zyban";"00828";false;;;;;0;0;false;false;false;true;false
"28654-2014";"0020420";"OMA";"Veregen";"02014";false;;;;;0;0;false;false;false;true;false
"25023-1172";"0020453";"GCAA";"Spedra";"01172";false;;;;;0;0;false;false;false;true;false
"3863-1818";"0003756";"DADBA";"Budesonide Teva";"01818";false;;;"c";"c";0;0;false;false;false;true;false
"23424-2485";"0018143";"JMA";"Riluzol AB";"02485";false;;;;;0;0;false;false;false;true;false
"30676-1024";"0017707";"EEEB";"Siroctid";"01024";false;;;;;0;0;false;false;false;true;false
"30619-1982";"0018101";"JADC";"Rodizen";"01982";false;;;;;0;0;false;false;false;true;false
"18812-2071";"0014688";"OJA";"NexoBrid";"02071";true;;;;;0;0;false;false;false;true;false
"15958-3103";"0005363";"FBAAD";"Louise";"03103";false;;;;;0;0;false;false;false;true;false
"10736-760";"0020792";"FABB";"Fluomizin";"00760";false;;;;;0;0;false;false;false;true;false
"1347-265";"0009969";"KAIA";"Amikacine B. Braun";"00265";false;;;;;0;0;false;false;false;true;false
"30825-760";"0026096";"FEBD";"Bemfola";"00760";false;;;;;0;0;false;false;false;true;false
"2444-1289";"0001552";"ALAA";"Atorvastatine Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"12534-1784";"0013540";"NBBEB";"Hydroxocobalamine Acetate Sterop";"01784";false;;;;;0;0;false;false;false;true;false
"30908-1784";"0017152";"NACA";"Magneclo Sterop";"01784";false;;;;;0;0;false;false;false;true;false
"18234-3160";"0019422";"FBBAA";"Nacrez";"03160";false;;;;;0;0;false;false;false;true;false
"28712-240";"0006270";"GBCA";"Vesomni";"00240";false;;;;;0;0;false;false;false;true;false
"7112-760";"0005363";"FBAAD";"Daylette";"00760";false;;;;;0;0;false;false;false;true;false
"27847-1347";"0020594";"DACB";"Ultibro";"01347";false;;;"B2";"B2";0;0;false;false;false;true;false
"11510-59";"0025981";"PDFB";"Ganfort";"00059";false;;;"B";"B";0;0;false;false;false;true;false
"12849-406";"8900789";"MCCA";"Imnovid";"00406";true;;;;;0;0;false;false;false;true;false
"23531-1636";"0018689";"JKAC";"Rivastigmin Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
"8375-554";"0005363";"FBAAD";"Droseffik";"00554";false;;;;;0;0;false;false;false;true;false
"28969-1800";"0020586";"EAGA";"Vipidia";"01800";false;;;;;0;0;false;false;false;true;false
"26880-1966";"0026229";"KDCDB";"Tivicay";"01966";false;;;;;0;0;false;false;false;true;false
"14985-612";"0017020";"MECC";"Letrozole EG";"00612";false;;;"AO";"AO";0;0;false;false;false;true;false
"8326-612";"0009910";"KACA";"Doxycycline EG";"00612";false;;;;;0;0;false;false;false;true;false
"20412-612";"0007666";"JAAR";"Oxazepam EG";"00612";false;;;;;0;0;false;false;false;true;false
"24794-885";"0007880";"JBCA";"Solian";"00885";false;;;;;0;0;false;false;false;true;false
"27102-1602";"0004036";"DBBBA";"Toularynx Bromhexine";"01602";false;;;;;0;0;false;false;false;true;false
"27581-1701";"0020628";"AADH";"Triplixam";"01701";false;;;"D";"D";0;0;false;false;false;true;false
"3582-1636";"0005363";"FBAAD";"Bradley";"01636";false;;;;;0;0;false;false;false;true;false
"30924-554";"0005942";"FFAA";"Progebel";"00554";false;;;;;0;0;false;false;false;true;false
"29686-3160";"0005363";"FBAAD";"Yadere";"03160";false;;;;;0;0;false;false;false;true;false
"30957-612";"0025775";"QCBCBC";"Mometasone EG";"00612";false;;;"c";"c";0;0;false;false;false;true;false
"414-3160";"0028357";"IEBG";"Actonel Combi D";"03160";false;;;;;0;0;false;false;false;true;false
"30965-372";"0021204";"EAHC";"Jardiance";"00372";false;;;;;0;0;false;false;false;true;false
"19513-3491";"0005439";"FBACA";"Nuvaring";"03491";false;;;;;0;0;false;false;false;true;false
"16311-1289";"0005363";"FBAAD";"Margotviatris 30";"01289";false;;;;;0;0;false;false;false;true;false
"1834-612";"0001503";"AKA";"Antistax";"00612";false;;;;;0;0;false;false;false;true;false
"16303-1289";"0005363";"FBAAD";"Margotviatris 20";"01289";false;;;;;0;0;false;false;false;true;false
"27607-1354";"0005702";"FCBAA";"Trisequens";"01354";false;;;;;0;0;false;false;false;true;false
"11940-232";"0005371";"FBAAE";"Gracial";"00232";false;;;;;0;0;false;false;false;true;false
"17830-1321";"0003095";"CECBA";"Moviprep";"01321";false;;;;;0;0;false;false;false;true;false
"31005-331";"0028472";"LCBCBA";"Plegridy";"00331";false;;;;;0;0;false;false;false;true;false
"12294-1164";"0013912";"OAAG";"Hexomedine";"01164";false;;;;;0;0;false;false;false;true;false
"27938-612";"0004358";"EACB";"Uni Gliclazide EG";"00612";false;;;;;0;0;false;false;false;true;false
"27557-1446";"0005389";"FBAAF";"Trinordiol";"01446";false;;;;;0;0;false;false;false;true;false
"19760-1818";"0007948";"JBDE";"Olanzapine Teva";"01818";false;;;;;0;0;false;false;false;true;false
"13292-1172";"0020701";"EAHA";"Invokana";"01172";false;;;;;0;0;false;false;false;true;false
"1891-1602";"0014662";"OIA";"Aporil";"01602";false;;;;;0;0;false;false;false;true;false
"12096-562";"0019737";"MAECA";"Halaven";"00562";false;;;;;0;0;false;false;false;true;false
"7732-612";"0000869";"AFCA";"Diltiazem EG";"00612";false;;;;;0;0;false;false;false;true;false
"17608-1636";"0025775";"QCBCBC";"Mometasone Sandoz";"01636";false;;;"c";"c";0;0;false;false;false;true;false
"10975-968";"0013565";"NBBFA";"Folavit";"00968";false;;;;;0;0;false;false;false;true;false
"23390-2097";"0010108";"KAKCB";"Rifocine";"02097";false;;;;;0;0;false;false;false;true;false
"9407-1743";"0008177";"JCAAB";"Escidivule";"01743";false;;;;;0;0;false;false;false;true;false
"16782-2485";"0007625";"JAAN";"Metatop";"02485";false;;;;;0;0;false;false;false;true;false
"16022-3160";"0005942";"FFAA";"Lutenyl";"03160";false;;;;;0;0;false;false;false;true;false
"14837-2097";"0021089";"LCBDAA";"Lemtrada";"02097";true;;;;;0;0;false;false;false;true;false
"26203-1289";"0001057";"AGBF";"Telmisartan Viatris";"01289";false;;;;;0;0;false;false;false;true;false
"26229-1818";"0001057";"AGBF";"Telmisartan Teva";"01818";false;;;;;0;0;false;false;false;true;false
"26195-612";"0001057";"AGBF";"Telmisartan EG";"00612";false;;;;;0;0;false;false;false;true;false
"4432-711";"0012625";"MAACA";"Carboplatine Fresenius Kabi";"00711";false;;;;;0;0;false;false;false;true;false
"21741-1636";"0008573";"JFBC";"Pramipexol Sandoz";"01636";false;;;;;0;0;false;false;false;true;false
