"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"2979573";"00396";"1";"KADA";"0010124";"5744-1636";"Clindamycin Sandoz gél. 16x 300mg";0;"gél.";1;"clindamycine";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"2807618";"00396";"1";"KADA";"0010124";"5744-1636";"Clindamycin Sandoz gél. 20x 300mg";0;"gél.";1;"clindamycine";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"3046117";"00396";"1";"KADA";"0010124";"5744-1636";"Clindamycin Sandoz gél. 32x 300mg";0;"gél.";1;"clindamycine";;;300.0000;"mg";;0.0000;;0.0000;;true;false
"0106435";"01765";"1";"OAAK";"0013839";"5801-2162";"Clonazone sol. (compr.) cut./or. 60x 250mg";0;"sol. (compr.) cut./or.";1;"tosylchloramide sodium";;;250.0000;"mg";;0.0000;;0.0000;;true;false
"2656957";"00418";"1";"BAABAA";"0001875";"5827-612";"Clopidogrel EG compr. pellic. 28x 75mg";0;"compr. pellic.";1;"clopidogrel";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2656940";"00418";"1";"BAABAA";"0001875";"5827-612";"Clopidogrel EG compr. pellic. 98x 75mg";0;"compr. pellic.";1;"clopidogrel";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2633444";"01884";"1";"BAABAA";"0001875";"5843-1636";"Clopidogrel (HCl) Sandoz compr. pellic. 28x 75mg";0;"compr. pellic.";1;"clopidogrel";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2692564";"01884";"1";"BAABAA";"0001875";"5843-1636";"Clopidogrel (HCl) Sandoz compr. pellic. 84x 75mg";0;"compr. pellic.";1;"clopidogrel";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"2633451";"01884";"1";"BAABAA";"0001875";"5843-1636";"Clopidogrel (HCl) Sandoz compr. pellic. 98x 75mg";0;"compr. pellic.";1;"clopidogrel";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"0031468";"01765";"1";"OAAK";"0013839";"5801-2162";"Clonazone sol. (pdr) cut./or. 20g";0;"sol. (pdr) cut./or.";1;"tosylchloramide sodium";;;0.0000;;;0.0000;;0.0000;;true;false
"0022574";"01867";"1";"JBABB";"0020115";"5876-1073";"Clopixol compr. pellic. 100x 10mg";0;"compr. pellic.";1;"zuclopenthixol";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"0022715";"01867";"1";"JBABB";"0020115";"5876-1073";"Clopixol compr. pellic. 100x 25mg";0;"compr. pellic.";1;"zuclopenthixol";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"0022533";"01867";"1";"JBABB";"0020115";"5876-1073";"Clopixol compr. pellic. 100x 2mg";0;"compr. pellic.";1;"zuclopenthixol";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"0497354";"01865";"1";"JBABB";"0020115";"5876-1073";"Clopixol sol. inj. i.m. Acutard [amp.] 1x 50mg/1ml";0;"sol. inj. i.m. Acutard [amp.]";1;"zuclopenthixol acétate";;;50.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"0867614";"00424";"1";"JAAG";"0007542";"5884-1446";"Clozan compr. (séc.) 50x 10mg";0;"compr. (séc.)";1;"clotiazépam";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"0867598";"00424";"1";"JAAG";"0007542";"5884-1446";"Clozan compr. (séc.) 50x 5mg";0;"compr. (séc.)";1;"clotiazépam";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2220747";"00427";"1";"JBDD";"0007930";"5892-1636";"Clozapine Sandoz compr. (séc.) 30x 25mg";0;"compr. (séc.)";1;"clozapine";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2220721";"00427";"1";"JBDD";"0007930";"5892-1636";"Clozapine Sandoz compr. (séc. en 4) 30x 100mg";0;"compr. (séc. en 4)";1;"clozapine";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2051852";"00221";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 10/25 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2051852";"00866";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 10/25 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2574812";"00221";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 10/25 compr. pellic. (séc.) 98x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2574812";"00866";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 10/25 compr. pellic. (séc.) 98x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2051811";"00221";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 2,5/6,25 compr. pellic. 56x";0;"compr. pellic.";1;"bisoprolol fumarate";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2051811";"00866";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 2,5/6,25 compr. pellic. 56x";0;"compr. pellic.";2;"hydrochlorothiazide";;;6.2500;"mg";;0.0000;;0.0000;;true;false
"2544948";"00221";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 2,5/6,25 compr. pellic. 98x";0;"compr. pellic.";1;"bisoprolol fumarate";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"2544948";"00866";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 2,5/6,25 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;6.2500;"mg";;0.0000;;0.0000;;true;false
"2051837";"00221";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 5/12,5 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2051837";"00866";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 5/12,5 compr. pellic. (séc.) 56x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2574804";"00221";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 5/12,5 compr. pellic. (séc.) 98x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2574804";"00866";"1";"AADA";"0000125";"5926-612";"Co-Bisoprolol EG 5/12,5 compr. pellic. (séc.) 98x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2697589";"00221";"1";"AADA";"0000125";"5942-1636";"Co-Bisoprolol Sandoz 10/25 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"2697589";"00866";"1";"AADA";"0000125";"5942-1636";"Co-Bisoprolol Sandoz 10/25 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2896108";"00280";"1";"AADF";"0000166";"5983-1289";"Co-Candesartan Viatris 16/12,5 compr. 98x";0;"compr.";1;"candésartan cilexétil";;;16.0000;"mg";;0.0000;;0.0000;;true;false
"2896108";"00866";"1";"AADF";"0000166";"5983-1289";"Co-Candesartan Viatris 16/12,5 compr. 98x";0;"compr.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2697621";"00221";"1";"AADA";"0000125";"5942-1636";"Co-Bisoprolol Sandoz 5/12,5 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";1;"bisoprolol fumarate";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2697621";"00866";"1";"AADA";"0000125";"5942-1636";"Co-Bisoprolol Sandoz 5/12,5 compr. pellic. (séc.) 100x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2895175";"00280";"1";"AADF";"0000166";"5991-1636";"Co-Candesartan Sandoz 16/12,5 compr. (séc.) 98x";0;"compr. (séc.)";1;"candésartan cilexétil";;;16.0000;"mg";;0.0000;;0.0000;;true;false
"2895175";"00866";"1";"AADF";"0000166";"5991-1636";"Co-Candesartan Sandoz 16/12,5 compr. (séc.) 98x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2895142";"00280";"1";"AADF";"0000166";"5991-1636";"Co-Candesartan Sandoz 8/12,5 compr. (séc.) 98x";0;"compr. (séc.)";1;"candésartan cilexétil";;;8.0000;"mg";;0.0000;;0.0000;;true;false
"2895142";"00866";"1";"AADF";"0000166";"5991-1636";"Co-Candesartan Sandoz 8/12,5 compr. (séc.) 98x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2881035";"00280";"1";"AADF";"0000166";"6007-1818";"Co-Candesartan Teva 16/12,5 compr. (séc.) 98x";0;"compr. (séc.)";1;"candésartan cilexétil";;;16.0000;"mg";;0.0000;;0.0000;;true;false
"2881035";"00866";"1";"AADF";"0000166";"6007-1818";"Co-Candesartan Teva 16/12,5 compr. (séc.) 98x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"0601039";"00655";"1";"DBAD";"0003939";"6221-2162";"Codethyline compr. 50x 5mg";0;"compr.";1;"éthylmorphine chlorhydrate";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"2092948";"01809";"1";"AADF";"0000166";"6015-1347";"Co-Diovane 160/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2092948";"00866";"1";"AADF";"0000166";"6015-1347";"Co-Diovane 160/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"1127299";"00434";"1";"ICAA";"0007153";"6247-75";"Colchicine Opocalcium compr. (séc.) 20x 1mg";0;"compr. (séc.)";1;"colchicine";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"1415397";"01809";"1";"AADF";"0000166";"6015-1347";"Co-Diovane 80/12,5 compr. pellic. 56x";0;"compr. pellic.";1;"valsartan";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"1415397";"00866";"1";"AADF";"0000166";"6015-1347";"Co-Diovane 80/12,5 compr. pellic. 56x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2616209";"00673";"1";"BBAF";"0002261";"6239-414";"Cofact 250 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";1;"facteur II";;;140.0000;"UI";;0.0000;;350.0000;"UI";true;false
"2616209";"00675";"1";"BBAF";"0002261";"6239-414";"Cofact 250 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";2;"facteur VII";;;70.0000;"UI";;0.0000;;200.0000;"UI";true;false
"2616209";"00674";"1";"BBAF";"0002261";"6239-414";"Cofact 250 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";3;"facteur IX";;;250.0000;"UI";;0.0000;;0.0000;;true;false
"2616209";"00678";"1";"BBAF";"0002261";"6239-414";"Cofact 250 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";4;"facteur X";;;140.0000;"UI";;0.0000;;350.0000;"UI";true;false
"2616209";"01486";"1";"BBAF";"0002261";"6239-414";"Cofact 250 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";5;"protéine C";;;111.0000;"UI";;0.0000;;390.0000;"UI";true;false
"2616209";"01487";"1";"BBAF";"0002261";"6239-414";"Cofact 250 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";6;"protéine S";;;10.0000;"UI";;0.0000;;80.0000;"UI";true;false
"2204154";"01809";"1";"AADF";"0000166";"6015-1347";"Co-Diovane 160/25 compr. pellic. 98x";0;"compr. pellic.";1;"valsartan";;;160.0000;"mg";;0.0000;;0.0000;;true;false
"2204154";"00866";"1";"AADF";"0000166";"6015-1347";"Co-Diovane 160/25 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2616217";"00673";"1";"BBAF";"0002261";"6239-414";"Cofact 500 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";1;"facteur II";;;280.0000;"UI";;0.0000;;700.0000;"UI";true;false
"2616217";"00675";"1";"BBAF";"0002261";"6239-414";"Cofact 500 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";2;"facteur VII";;;140.0000;"UI";;0.0000;;400.0000;"UI";true;false
"2616217";"00674";"1";"BBAF";"0002261";"6239-414";"Cofact 500 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";3;"facteur IX";;;500.0000;"UI";;0.0000;;0.0000;;true;false
"2616217";"00678";"1";"BBAF";"0002261";"6239-414";"Cofact 500 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";4;"facteur X";;;280.0000;"UI";;0.0000;;700.0000;"UI";true;false
"2616217";"01486";"1";"BBAF";"0002261";"6239-414";"Cofact 500 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";5;"protéine C";;;222.0000;"UI";;0.0000;;780.0000;"UI";true;false
"2616217";"01487";"1";"BBAF";"0002261";"6239-414";"Cofact 500 UI sol. inj. i.v. [2xflac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";6;"protéine S";;;20.0000;"UI";;0.0000;;160.0000;"UI";true;false
"1194943";"00368";"1";"AADD";"0000141";"6049-604";"Co-Inhibace 5/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"cilazapril";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"1194943";"00866";"1";"AADD";"0000141";"6049-604";"Co-Inhibace 5/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2156594";"01056";"1";"AADD";"0000141";"6056-612";"Co-Lisinopril EG 20/12,5 compr. (séc.) 56x";0;"compr. (séc.)";1;"lisinopril";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2156594";"00866";"1";"AADD";"0000141";"6056-612";"Co-Lisinopril EG 20/12,5 compr. (séc.) 56x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2154714";"01056";"1";"AADD";"0000141";"6056-612";"Co-Lisinopril EG 20/12,5 compr. (séc.) 98x";0;"compr. (séc.)";1;"lisinopril";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2154714";"00866";"1";"AADD";"0000141";"6056-612";"Co-Lisinopril EG 20/12,5 compr. (séc.) 98x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2139780";"01056";"1";"AADD";"0000141";"6072-1636";"Co-Lisinopril Sandoz 20/12,5 compr. (séc.) 30x";0;"compr. (séc.)";1;"lisinopril";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2139780";"00866";"1";"AADD";"0000141";"6072-1636";"Co-Lisinopril Sandoz 20/12,5 compr. (séc.) 30x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2116903";"01056";"1";"AADD";"0000141";"6072-1636";"Co-Lisinopril Sandoz 20/12,5 compr. (séc.) 56x";0;"compr. (séc.)";1;"lisinopril";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2116903";"00866";"1";"AADD";"0000141";"6072-1636";"Co-Lisinopril Sandoz 20/12,5 compr. (séc.) 56x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2380533";"01056";"1";"AADD";"0000141";"6072-1636";"Co-Lisinopril Sandoz 20/12,5 compr. (séc.) 98x";0;"compr. (séc.)";1;"lisinopril";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2380533";"00866";"1";"AADD";"0000141";"6072-1636";"Co-Lisinopril Sandoz 20/12,5 compr. (séc.) 98x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2185486";"01056";"1";"AADD";"0000141";"6080-1818";"Co-Lisinopril Teva 20/12,5 compr. (séc.) 100x";0;"compr. (séc.)";1;"lisinopril";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2185486";"00866";"1";"AADD";"0000141";"6080-1818";"Co-Lisinopril Teva 20/12,5 compr. (séc.) 100x";0;"compr. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"4335865";"00440";"1";"KAKDA";"0010157";"6288-1818";"Colistineb sol. inj./perf./inhal. nébul. (pdr) i.v./inhal. [flac.] 60x 2MMUI";0;"sol. inj./perf./inhal. nébul. (pdr) i.v./inhal. [flac.]";1;"colistiméthate sodium";;;2000000.0000;"UI";;0.0000;;0.0000;;true;false
"3067907";"01138";"1";"CGCA";"0003442";"6296-539";"Colitofalk gran. gastro-résist. lib. prol. (sachet) 60x 3g";0;"gran. gastro-résist. lib. prol. (sachet)";1;"mésalazine";;;3.0000;"g";;0.0000;;0.0000;;true;false
"3067899";"01138";"1";"CGCA";"0003442";"6296-539";"Colitofalk gran. gastro-résist. lib. prol. (sachet) 90x 1,5g";0;"gran. gastro-résist. lib. prol. (sachet)";1;"mésalazine";;;1.5000;"g";;0.0000;;0.0000;;true;false
"0323451";"01138";"1";"CGCA";"0003442";"6296-539";"Colitofalk susp. rect. 7x 2g/60ml";0;"susp. rect.";1;"mésalazine";;;2.0000;"g";"/";60.0000;"ml";0.0000;;true;false
"2843191";"01138";"1";"CGCA";"0003442";"6296-539";"Colitofalk supp. 30x 1g";0;"supp.";1;"mésalazine";;;1.0000;"g";;0.0000;;0.0000;;true;false
"4185336";"02099";"1";"QDAA";"0016014";"42408-1933";"Collutabs 2/0,6/1,2 past. orophar. goût Miel et Citron 36x";0;"past. orophar. goût Miel et Citron";1;"lidocaïne chlorhydrate";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"4185336";"00107";"1";"QDAA";"0016014";"42408-1933";"Collutabs 2/0,6/1,2 past. orophar. goût Miel et Citron 36x";0;"past. orophar. goût Miel et Citron";2;"amylmétacrésol";;;0.6000;"mg";;0.0000;;0.0000;;true;false
"4185336";"00508";"1";"QDAA";"0016014";"42408-1933";"Collutabs 2/0,6/1,2 past. orophar. goût Miel et Citron 36x";0;"past. orophar. goût Miel et Citron";3;"dichlorobenzylalcool";;;1.2000;"mg";;0.0000;;0.0000;;true;false
"4280434";"02099";"1";"QDAA";"0016014";"42408-1933";"Collutabs 2/0,6/1,2 past. orophar. Sans sucre goût Menthe 36x";0;"past. orophar. Sans sucre goût Menthe";1;"lidocaïne chlorhydrate";;;2.0000;"mg";;0.0000;;0.0000;;true;false
"4280434";"00107";"1";"QDAA";"0016014";"42408-1933";"Collutabs 2/0,6/1,2 past. orophar. Sans sucre goût Menthe 36x";0;"past. orophar. Sans sucre goût Menthe";2;"amylmétacrésol";;;0.6000;"mg";;0.0000;;0.0000;;true;false
"4280434";"00508";"1";"QDAA";"0016014";"42408-1933";"Collutabs 2/0,6/1,2 past. orophar. Sans sucre goût Menthe 36x";0;"past. orophar. Sans sucre goût Menthe";3;"dichlorobenzylalcool";;;1.2000;"mg";;0.0000;;0.0000;;true;false
"0476283";"01423";"1";"CEAA";"0003004";"6320-1289";"Colofiber 4,55/0,15 gran. (sachet) 20x";0;"gran. (sachet)";1;"Plantago ovata (graine)";;;4.5500;"g";;0.0000;;0.0000;;true;false
"0476283";"01424";"1";"CEAA";"0003004";"6320-1289";"Colofiber 4,55/0,15 gran. (sachet) 20x";0;"gran. (sachet)";2;"Plantago ovata (tégument de la graine)";;;0.1500;"g";;0.0000;;0.0000;;true;false
"1720465";"01078";"1";"CECBA";"0003095";"6338-1883";"Colofort sol. (pdr, sachet) 4x";0;"sol. (pdr, sachet)";1;"macrogol 4.000";;;64.0000;"g";;0.0000;;0.0000;;true;false
"1720465";"01247";"1";"CECBA";"0003095";"6338-1883";"Colofort sol. (pdr, sachet) 4x";0;"sol. (pdr, sachet)";2;"sodium sulfate";;;5.7000;"g";;0.0000;;0.0000;;true;false
"1720465";"02002";"1";"CECBA";"0003095";"6338-1883";"Colofort sol. (pdr, sachet) 4x";0;"sol. (pdr, sachet)";3;"sodium hydrogénocarbonate";;;1.6800;"g";;0.0000;;0.0000;;true;false
"1720465";"01243";"1";"CECBA";"0003095";"6338-1883";"Colofort sol. (pdr, sachet) 4x";0;"sol. (pdr, sachet)";4;"sodium chlorure";;;1.4600;"g";;0.0000;;0.0000;;true;false
"1720465";"00977";"1";"CECBA";"0003095";"6338-1883";"Colofort sol. (pdr, sachet) 4x";0;"sol. (pdr, sachet)";5;"potassium chlorure";;;0.7500;"g";;0.0000;;0.0000;;true;false
"2631372";"01071";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 100/25 compr. pellic. 98x";0;"compr. pellic.";1;"losartan potassium";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2631372";"00866";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 100/25 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"2631349";"01071";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 50/12,5 compr. pellic. 28x";0;"compr. pellic.";1;"losartan potassium";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2631349";"00866";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 50/12,5 compr. pellic. 28x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2631331";"01071";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 50/12,5 compr. pellic. 56x";0;"compr. pellic.";1;"losartan potassium";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2631331";"00866";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 50/12,5 compr. pellic. 56x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2631364";"01071";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 50/12,5 compr. pellic. 98x";0;"compr. pellic.";1;"losartan potassium";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2631364";"00866";"1";"AADF";"0000166";"6106-1636";"Co-Losartan Sandoz 50/12,5 compr. pellic. 98x";0;"compr. pellic.";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2656312";"01071";"1";"AADF";"0000166";"6114-1818";"Co-Losartan Teva 50/12,5 compr. pellic. (séc.) 98x";0;"compr. pellic. (séc.)";1;"losartan potassium";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"2656312";"00866";"1";"AADF";"0000166";"6114-1818";"Co-Losartan Teva 50/12,5 compr. pellic. (séc.) 98x";0;"compr. pellic. (séc.)";2;"hydrochlorothiazide";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"2321644";"00237";"1";"PDFA";"0025973";"6353-59";"Combigan 2/5 collyre sol. 3x5ml";0;"collyre sol.";1;"brimonidine tartrate";;;2.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2321644";"01740";"1";"PDFA";"0025973";"6353-59";"Combigan 2/5 collyre sol. 3x5ml";0;"collyre sol.";2;"timolol";;;5.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"2697993";"00577";"1";"GBCA";"0006270";"6387-828";"Combodart 0,5/0,4 gél. lib. modif. 30x";0;"gél. lib. modif.";1;"dutastéride";;;0.5000;"mg";;0.0000;;0.0000;;true;false
"2697993";"01673";"1";"GBCA";"0006270";"6387-828";"Combodart 0,5/0,4 gél. lib. modif. 30x";0;"gél. lib. modif.";2;"tamsulosine chlorhydrate";;;0.4000;"mg";;0.0000;;0.0000;;true;false
"2719474";"00577";"1";"GBCA";"0006270";"6387-828";"Combodart 0,5/0,4 gél. lib. modif. 90x";0;"gél. lib. modif.";1;"dutastéride";;;0.5000;"mg";;0.0000;;0.0000;;true;false
"2719474";"01673";"1";"GBCA";"0006270";"6387-828";"Combodart 0,5/0,4 gél. lib. modif. 90x";0;"gél. lib. modif.";2;"tamsulosine chlorhydrate";;;0.4000;"mg";;0.0000;;0.0000;;true;false
"2546398";"00673";"1";"BBAF";"0002261";"6445-513";"Confidex sol. inj. (pdr+solv.) i.v. [2x flac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";1;"facteur II";;;400.0000;"UI";;0.0000;;960.0000;"UI";true;false
"2546398";"00675";"1";"BBAF";"0002261";"6445-513";"Confidex sol. inj. (pdr+solv.) i.v. [2x flac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";2;"facteur VII";;;200.0000;"UI";;0.0000;;500.0000;"UI";true;false
"2546398";"00674";"1";"BBAF";"0002261";"6445-513";"Confidex sol. inj. (pdr+solv.) i.v. [2x flac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";3;"facteur IX";;;400.0000;"UI";;0.0000;;620.0000;"UI";true;false
"2546398";"00678";"1";"BBAF";"0002261";"6445-513";"Confidex sol. inj. (pdr+solv.) i.v. [2x flac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";4;"facteur X";;;440.0000;"UI";;0.0000;;1200.0000;"UI";true;false
"2546398";"01486";"1";"BBAF";"0002261";"6445-513";"Confidex sol. inj. (pdr+solv.) i.v. [2x flac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";5;"protéine C";;;300.0000;"UI";;0.0000;;900.0000;"UI";true;false
"2546398";"01487";"1";"BBAF";"0002261";"6445-513";"Confidex sol. inj. (pdr+solv.) i.v. [2x flac.]";0;"sol. inj. (pdr + solv.) i.v. [2x flac.]";6;"protéine S";;;240.0000;"UI";;0.0000;;760.0000;"UI";true;false
"2689073";"00868";"1";"OBDA";"0014316";"6452-489";"Conforma Hydrocortisone crème 30g 10mg/1g";0;"crème";1;"hydrocortisone acétate";;;10.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"0487710";"01843";"1";"OAAL";"0013870";"6460-489";"Confosept Eau Oxygénée sol. cut. 120ml 3%";0;"sol. cut.";1;"peroxyde d'hydrogène";;;3.0000;"%";;0.0000;;0.0000;;true;false
"4335121";"01610";"1";"GCAB";"0019430";"44222-2485";"Sildenafil AB compr. pellic. 48x 25mg";0;"compr. pellic.";1;"sildénafil";;;25.0000;"mg";;0.0000;;0.0000;;true;false
"1070358";"01769";"1";"HCAM";"0006619";"6478-810";"Contramal gtts sol. (flac. compte-gouttes) 1x10ml 100mg/1ml";0;"gtts sol. (flac. compte-gouttes)";1;"tramadol chlorhydrate";;;100.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
